##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q33         CACM-3182         99        N         0.00         0.000000
Q33         CACM-3200         100       N         0.00         0.000000


QueryID: Q36
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q36         CACM-3114         1         N         0.00         0.000000
Q36         CACM-3117         2         N         0.00         0.000000
Q36         CACM-3124         3         N         0.00         0.000000
Q36         CACM-3125         4         N         0.00         0.000000
Q36         CACM-3126         5         N         0.00         0.000000
Q36         CACM-3127         6         N         0.00         0.000000
Q36         CACM-3131         7         N         0.00         0.000000
Q36         CACM-3132         8         N         0.00         0.000000
Q36         CACM-3135         9         N         0.00         0.000000
Q36         CACM-3137         10        N         0.00         0.000000
Q36         CACM-3139         11        N         0.00         0.000000
Q36         CACM-3140         12        N         0.00         0.000000
Q36         CACM-3141         13        N         0.00         0.000000
Q36         CACM-3142         14        N         0.00         0.000000
Q36         CACM-3144         15        N         0.00         0.000000
Q36         CACM-3145         16        N         0.00         0.000000
Q36         CACM-3149         17        N         0.00         0.000000
Q36         CACM-3150         18        N         0.00         0.000000
Q36         CACM-3153         19        N         0.00         0.000000
Q36         CACM-3157         20        N         0.00         0.000000
Q36         CACM-3164         21        N         0.00         0.000000
Q36         CACM-3165         22        N         0.00         0.000000
Q36         CACM-3167         23        N         0.00         0.000000
Q36         CACM-3170         24        N         0.00         0.000000
Q36         CACM-3171         25        N         0.00         0.000000
Q36         CACM-3172         26        N         0.00         0.000000
Q36         CACM-3175         27        N         0.00         0.000000
Q36         CACM-3176         28        N         0.00         0.000000
Q36         CACM-3177         29        N         0.00         0.000000
Q36         CACM-3179         30        N         0.00         0.000000
Q36         CACM-3183         31        N         0.00         0.000000
Q36         CACM-3187         32        N         0.00         0.000000
Q36         CACM-3188         33        N         0.00         0.000000
Q36         CACM-3189         34        N         0.00         0.000000
Q36         CACM-3191         35        N         0.00         0.000000
Q36         CACM-3193         36        N         0.00         0.000000
Q36         CACM-3194         37        N         0.00         0.000000
Q36         CACM-3196         38        N         0.00         0.000000
Q36         CACM-3198         39        N         0.00         0.000000
Q36         CACM-3201         40        N         0.00         0.000000
Q36         CACM-3202         41        N         0.00         0.000000
Q36         CACM-3113         42        N         0.00         0.000000
Q36         CACM-3118         43        N         0.00         0.000000
Q36         CACM-3125         44        N         0.00         0.000000
Q36         CACM-3129         45        N         0.00         0.000000
Q36         CACM-3132         46        N         0.00         0.000000
Q36         CACM-3136         47        N         0.00         0.000000
