##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q39         CACM-3193         12        N         0.00         0.000000
Q39         CACM-3194         13        N         0.00         0.000000
Q39         CACM-3195         14        N         0.00         0.000000
Q39         CACM-3195         15        N         0.00         0.000000
Q39         CACM-3196         16        N         0.00         0.000000
Q39         CACM-3196         17        N         0.00         0.000000
Q39         CACM-3197         18        N         0.00         0.000000
Q39         CACM-3197         19        N         0.00         0.000000
Q39         CACM-3197         20        N         0.00         0.000000
Q39         CACM-3198         21        N         0.00         0.000000
Q39         CACM-3198         22        N         0.00         0.000000
Q39         CACM-3198         23        N         0.00         0.000000
Q39         CACM-3199         24        N         0.00         0.000000
Q39         CACM-3199         25        N         0.00         0.000000
Q39         CACM-3199         26        N         0.00         0.000000
Q39         CACM-3200         27        N         0.00         0.000000
Q39         CACM-3200         28        N         0.00         0.000000
Q39         CACM-3201         29        N         0.00         0.000000
Q39         CACM-3201         30        N         0.00         0.000000
Q39         CACM-3202         31        N         0.00         0.000000
Q39         CACM-3202         32        N         0.00         0.000000
Q39         CACM-3202         33        N         0.00         0.000000
Q39         CACM-3203         34        N         0.00         0.000000
Q39         CACM-3204         35        N         0.00         0.000000
Q39         CACM-3204         36        N         0.00         0.000000
Q39         CACM-3175         37        N         0.00         0.000000
Q39         CACM-3175         38        N         0.00         0.000000
Q39         CACM-3175         39        N         0.00         0.000000
Q39         CACM-3176         40        N         0.00         0.000000
Q39         CACM-3176         41        N         0.00         0.000000
Q39         CACM-3176         42        N         0.00         0.000000
Q39         CACM-3177         43        N         0.00         0.000000
Q39         CACM-3177         44        N         0.00         0.000000
Q39         CACM-3177         45        N         0.00         0.000000
Q39         CACM-3178         46        N         0.00         0.000000
Q39         CACM-3179         47        N         0.00         0.000000
Q39         CACM-3179         48        N         0.00         0.000000
Q39         CACM-3179         49        N         0.00         0.000000
Q39         CACM-3180         50        N         0.00         0.000000
Q39         CACM-3180         51        N         0.00         0.000000
Q39         CACM-3181         52        N         0.00         0.000000
Q39         CACM-3182         53        N         0.00         0.000000
Q39         CACM-3182         54        N         0.00         0.000000
Q39         CACM-3182         55        N         0.00         0.000000
Q39         CACM-3183         56        N         0.00         0.000000
Q39         CACM-3184         57        N         0.00         0.000000
Q39         CACM-3184         58        N         0.00         0.000000
Q39         CACM-3185         59        N         0.00         0.000000
Q39         CACM-3185         60        N         0.00         0.000000
Q39         CACM-3186         61        N         0.00         0.000000
Q39         CACM-3167         62        N         0.00         0.000000
Q39         CACM-3167         63        N         0.00         0.000000
Q39         CACM-3167         64        N         0.00         0.000000
